customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,region,support_calls,monthly_charges,total_charges,churn,tenure_group,avg_monthly_spend,payment_issue_flag,service_usage_score,contract_value_score,retention_score,customer_value_segment,internet_service_value,total_services_count,churn_risk_flag
CUST004406,Female,0,Yes,No,12,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Central,2,30.0,360.0,No,0-12 months,Medium ($30-$70),0,4,1,38.0,Low Value - At Risk,0,5,1
CUST003936,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,South,3,102.25,818.0,Yes,0-12 months,Premium ($100+),1,2,1,15.33,High Value - At Risk,2,3,1
CUST002785,Female,0,Yes,Yes,30,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,South,0,64.14,1924.2,No,24-36 months,Medium ($30-$70),1,4,1,32.5,Low Value - At Risk,1,5,1
CUST000881,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),South,6,127.67,2042.72,Yes,12-24 months,Premium ($100+),0,5,1,38.17,High Value - At Risk,2,6,1
CUST002385,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),West,5,94.16,2636.48,No,24-36 months,High ($70-$100),0,2,1,36.67,High Value - At Risk,2,3,1
CUST004635,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,North,2,75.25,2031.75,No,24-36 months,High ($70-$100),1,5,2,44.25,High Value - At Risk,1,6,0
CUST002989,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),South,1,106.38,425.52,Yes,0-12 months,Premium ($100+),0,3,1,33.17,High Value - At Risk,2,4,1
CUST000116,Female,0,No,Yes,3,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Two year,No,Mailed check,North,4,62.54,187.62,No,0-12 months,Medium ($30-$70),0,2,3,52.25,Low Value - At Risk,1,3,0
CUST005256,Female,0,No,Yes,25,No,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,East,0,46.0,1150.0,No,24-36 months,Medium ($30-$70),0,4,1,45.42,Low Value - At Risk,0,4,0
CUST003401,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,East,1,116.98,1286.78,Yes,0-12 months,Premium ($100+),0,4,1,38.58,High Value - At Risk,2,5,1
CUST007500,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),West,1,114.7,4014.5,No,24-36 months,Premium ($100+),0,4,1,48.58,High Value - At Risk,2,5,0
CUST003120,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,East,2,89.25,3034.5,No,24-36 months,High ($70-$100),1,3,3,54.67,High Value - At Risk,2,4,0
CUST004609,Female,0,No,No,62,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,North,1,58.47,3625.14,Yes,48+ months,Medium ($30-$70),0,2,1,54.83,Low Value - At Risk,1,3,0
CUST004152,Male,0,No,No,4,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Electronic check,East,3,109.36,437.44,Yes,0-12 months,Premium ($100+),1,2,2,26.17,High Value - At Risk,2,3,1
CUST005940,Male,0,No,No,6,Yes,No,No,No,No,No,No,Yes,Yes,Two year,No,Mailed check,South,6,36.0,216.0,Yes,0-12 months,Medium ($30-$70),0,3,3,54.0,Low Value - At Risk,0,4,0
CUST002820,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,West,2,110.34,2868.84,No,24-36 months,Premium ($100+),0,2,3,63.83,High Value - At Risk,2,3,0
CUST003823,Female,0,Yes,No,26,No,No,DSL,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,East,3,59.35,1543.1,No,24-36 months,Medium ($30-$70),1,2,3,47.83,Low Value - At Risk,1,2,0
CUST004119,Male,1,No,No,5,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,One year,Yes,Mailed check,Central,3,64.85,324.25,Yes,0-12 months,Medium ($30-$70),0,3,2,44.08,Low Value - At Risk,1,4,0
CUST001711,Male,1,No,No,9,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,East,4,33.0,297.0,No,0-12 months,Medium ($30-$70),1,3,3,42.25,Low Value - At Risk,0,4,0
CUST006277,Male,0,No,No,8,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),North,3,25.0,200.0,No,0-12 months,Low (<$30),0,2,1,30.33,Low Value - At Risk,0,3,1
CUST007187,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,South,0,116.09,3947.06,No,24-36 months,Premium ($100+),0,3,1,46.67,High Value - At Risk,2,4,0
CUST000082,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,Central,1,60.56,3694.16,No,48+ months,Medium ($30-$70),1,4,2,56.92,Low Value - At Risk,1,5,0
CUST003803,Female,0,Yes,Yes,5,No,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,South,2,59.56,297.8,No,0-12 months,Medium ($30-$70),0,3,3,57.58,Low Value - At Risk,1,3,0
CUST003022,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,North,3,99.07,990.7,Yes,0-12 months,High ($70-$100),1,4,1,21.17,High Value - At Risk,2,5,1
CUST001973,Male,1,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),Central,2,63.03,126.06,No,0-12 months,Medium ($30-$70),0,4,3,58.83,Low Value - At Risk,1,5,0
CUST001715,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No internet service,No,No,Two year,No,Electronic check,West,2,55.52,333.12,No,0-12 months,Medium ($30-$70),1,2,3,40.5,Low Value - At Risk,1,3,0
CUST003537,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,West,3,98.62,0.0,No,0-12 months,High ($70-$100),0,5,1,34.5,High Value - At Risk,2,6,1
CUST003826,Male,0,No,No,5,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,East,0,121.92,609.6,No,0-12 months,Premium ($100+),1,5,1,24.58,High Value - At Risk,2,5,1
CUST005595,Male,1,Yes,Yes,8,No,No,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,East,5,100.11,800.88,No,0-12 months,Premium ($100+),0,2,2,40.83,High Value - At Risk,2,2,0
CUST005672,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,Central,7,112.99,2259.8,Yes,12-24 months,Premium ($100+),1,5,1,23.83,High Value - At Risk,2,6,1
CUST004303,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),South,5,71.56,0.0,No,0-12 months,High ($70-$100),0,5,1,32.5,High Value - At Risk,1,6,1
CUST004862,Female,0,No,Yes,65,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,Central,4,55.38,3599.7,Yes,48+ months,Medium ($30-$70),1,3,1,40.58,Low Value - At Risk,1,4,0
CUST001947,Male,1,No,No,20,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),Central,3,99.26,1985.2,No,12-24 months,High ($70-$100),0,3,1,37.83,High Value - At Risk,2,4,1
CUST004648,Male,0,No,No,7,No,No phone service,No,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),East,3,30.0,210.0,No,0-12 months,Medium ($30-$70),0,2,3,54.92,Low Value - At Risk,0,2,0
CUST004413,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,North,2,118.85,475.4,Yes,0-12 months,Premium ($100+),1,3,1,17.17,High Value - At Risk,2,4,1
CUST003489,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,Central,3,98.62,1084.82,No,0-12 months,High ($70-$100),0,2,3,56.58,High Value - At Risk,2,3,0
CUST001611,Female,1,Yes,No,26,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),West,3,111.72,2904.72,Yes,24-36 months,Premium ($100+),0,2,1,37.83,High Value - At Risk,2,3,1
CUST005851,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,Central,4,131.72,1317.2,No,0-12 months,Premium ($100+),0,6,1,40.17,High Value - At Risk,2,7,0
CUST002195,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,South,2,138.55,1662.6,Yes,0-12 months,Premium ($100+),1,7,2,43.0,High Value - At Risk,2,8,0
CUST007265,Female,1,No,No,5,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),Central,3,46.0,230.0,No,0-12 months,Medium ($30-$70),0,6,3,64.08,Low Value - At Risk,0,7,0
CUST000558,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,West,2,113.3,4078.8,No,24-36 months,Premium ($100+),1,2,1,28.0,High Value - At Risk,2,3,1
CUST004966,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),South,2,108.19,7789.68,No,48+ months,Premium ($100+),0,4,3,88.0,High Value - High Retention,2,5,0
CUST001208,Male,0,Yes,No,12,No,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,North,2,61.51,738.12,Yes,0-12 months,Medium ($30-$70),0,2,1,33.0,Low Value - At Risk,1,2,1
CUST004351,Female,0,Yes,No,15,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,West,5,43.0,645.0,No,12-24 months,Medium ($30-$70),1,5,1,23.75,Low Value - At Risk,0,5,1
CUST004516,Male,0,No,No,72,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),Central,2,41.0,2952.0,No,48+ months,Medium ($30-$70),0,5,2,78.0,Low Value - High Retention,0,6,0
CUST001511,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),North,4,108.54,2170.8,No,12-24 months,Premium ($100+),0,6,1,44.33,High Value - At Risk,2,7,0
CUST003830,Male,0,No,Yes,3,Yes,No phone service,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,East,0,25.0,75.0,Yes,0-12 months,Low (<$30),1,2,1,16.25,Low Value - At Risk,0,3,1
CUST003733,Male,0,No,No,20,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,North,4,38.0,760.0,Yes,12-24 months,Medium ($30-$70),1,5,1,26.83,Low Value - At Risk,0,6,1
CUST004907,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,West,3,100.15,3905.85,No,36-48 months,Premium ($100+),0,5,1,50.75,High Value - At Risk,2,6,0
CUST003212,Female,0,Yes,Yes,18,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),East,1,72.96,1313.28,No,12-24 months,High ($70-$100),0,5,1,44.0,High Value - At Risk,1,6,0
CUST003631,Female,0,No,No,0,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Central,2,120.17,0.0,No,0-12 months,Premium ($100+),0,3,1,30.5,High Value - At Risk,2,3,1
CUST005139,Female,0,No,No,0,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,South,3,28.0,0.0,No,0-12 months,Low (<$30),1,2,3,37.0,Low Value - At Risk,0,3,1
CUST005141,Female,0,No,No,0,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),North,2,99.5,0.0,No,0-12 months,High ($70-$100),0,2,2,40.5,High Value - At Risk,2,3,0
CUST000267,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,West,3,119.24,715.44,No,0-12 months,Premium ($100+),1,3,1,17.0,High Value - At Risk,2,3,1
CUST001141,Female,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,North,3,74.15,148.3,No,0-12 months,High ($70-$100),0,6,2,50.33,High Value - At Risk,1,7,0
CUST003163,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),West,1,110.84,1995.12,Yes,12-24 months,Premium ($100+),0,6,1,46.5,High Value - At Risk,2,7,0
CUST005656,Male,0,No,Yes,56,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,West,4,124.02,6945.12,No,48+ months,Premium ($100+),0,4,1,54.33,High Value - At Risk,2,4,0
CUST006929,Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Electronic check,West,3,70.14,1753.5,No,24-36 months,High ($70-$100),1,3,2,37.42,High Value - At Risk,1,4,1
CUST001910,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,West,2,96.53,675.71,Yes,0-12 months,High ($70-$100),1,3,1,18.42,High Value - At Risk,2,4,1
CUST007404,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),Central,1,48.56,1116.88,No,12-24 months,Medium ($30-$70),0,2,2,51.08,Low Value - At Risk,1,3,0
CUST006434,Female,1,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),Central,1,78.47,3845.03,No,48+ months,High ($70-$100),0,6,1,59.42,High Value - At Risk,1,7,0
CUST000657,Male,0,Yes,No,12,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),North,2,25.0,300.0,No,0-12 months,Low (<$30),0,2,2,45.5,Low Value - At Risk,0,3,0
CUST005326,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,North,4,115.56,115.56,No,0-12 months,Premium ($100+),0,6,3,61.42,High Value - At Risk,2,7,0
CUST005625,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),West,1,64.16,320.8,No,0-12 months,Medium ($30-$70),0,4,2,48.58,Low Value - At Risk,1,5,0
CUST000999,Female,0,No,No,17,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,West,1,53.88,915.96,No,12-24 months,Medium ($30-$70),0,2,1,36.08,Low Value - At Risk,1,3,1
CUST002835,Male,0,Yes,No,3,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,North,1,38.0,114.0,No,0-12 months,Medium ($30-$70),1,4,3,45.25,Low Value - At Risk,0,5,0
CUST006410,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),West,1,65.72,2628.8,No,36-48 months,Medium ($30-$70),0,3,2,60.67,Low Value - At Risk,1,4,0
CUST001238,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,South,1,94.6,851.4,Yes,0-12 months,High ($70-$100),1,3,1,20.25,High Value - At Risk,2,4,1
CUST006280,Male,0,Yes,No,69,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),South,2,48.84,3369.96,No,48+ months,Medium ($30-$70),0,1,2,66.75,Low Value - At Risk,1,2,0
CUST004884,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),East,3,112.94,3501.14,Yes,24-36 months,Premium ($100+),0,6,2,62.42,High Value - At Risk,2,7,0
CUST005754,Female,0,No,Yes,41,No,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,West,1,71.71,2940.11,No,36-48 months,High ($70-$100),0,3,2,61.08,High Value - At Risk,1,3,0
CUST002187,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,East,5,98.02,1372.28,No,12-24 months,High ($70-$100),1,4,1,20.83,High Value - At Risk,2,5,1
CUST001135,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),West,3,64.23,1798.44,No,24-36 months,Medium ($30-$70),0,5,2,58.67,Low Value - At Risk,1,6,0
CUST001304,Female,1,Yes,No,38,No,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,East,4,62.17,2362.46,No,36-48 months,Medium ($30-$70),0,1,1,39.33,Low Value - At Risk,1,1,1
CUST001628,Female,0,No,Yes,7,Yes,No phone service,No,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,North,3,30.0,210.0,Yes,0-12 months,Medium ($30-$70),1,3,2,29.92,Low Value - At Risk,0,4,1
CUST004848,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,East,2,87.14,3572.74,No,36-48 months,High ($70-$100),1,2,1,30.08,High Value - At Risk,2,3,1
CUST001523,Male,0,No,No,31,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),South,4,96.99,3006.69,No,24-36 months,High ($70-$100),0,1,1,36.42,High Value - At Risk,2,1,1
CUST000359,Female,0,Yes,Yes,41,No,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,West,1,118.71,4867.11,No,36-48 months,Premium ($100+),1,2,1,31.08,High Value - At Risk,2,2,1
CUST000139,Male,0,Yes,No,61,Yes,No,No,No internet service,No,No,Yes,No,No internet service,One year,Yes,Mailed check,South,3,25.0,1525.0,No,48+ months,Low (<$30),0,2,2,64.92,Low Value - At Risk,0,3,0
CUST000300,Male,0,Yes,Yes,14,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,Central,4,58.69,821.66,No,12-24 months,Medium ($30-$70),1,2,2,29.33,Low Value - At Risk,1,3,1
CUST001557,Female,1,No,No,25,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),West,0,33.0,825.0,Yes,24-36 months,Medium ($30-$70),0,4,2,57.92,Low Value - At Risk,0,5,0
CUST000383,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,East,2,123.08,6523.24,No,48+ months,Premium ($100+),1,5,1,42.58,High Value - At Risk,2,6,0
CUST005202,Female,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),South,3,52.48,3043.84,No,48+ months,Medium ($30-$70),0,3,1,53.67,Low Value - At Risk,1,4,0
CUST004306,Male,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,West,3,103.89,1038.9,Yes,0-12 months,Premium ($100+),0,4,1,36.17,High Value - At Risk,2,5,1
CUST006944,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,East,1,67.87,135.74,No,0-12 months,Medium ($30-$70),0,4,1,34.83,Low Value - At Risk,1,5,1
CUST005467,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,2,108.97,1852.49,No,12-24 months,Premium ($100+),0,4,1,40.08,High Value - At Risk,2,5,0
CUST004410,Female,0,Yes,No,4,Yes,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,Central,1,30.0,120.0,No,0-12 months,Medium ($30-$70),0,4,3,60.67,Low Value - At Risk,0,5,0
CUST006096,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),Central,3,71.18,5124.96,No,48+ months,High ($70-$100),0,4,1,62.0,High Value - At Risk,1,5,0
CUST005185,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),Central,3,108.57,3474.24,No,24-36 months,Premium ($100+),0,6,3,75.33,High Value - High Retention,2,7,0
CUST006477,Female,0,Yes,Yes,10,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,South,3,33.0,330.0,No,0-12 months,Medium ($30-$70),1,3,1,18.67,Low Value - At Risk,0,4,1
CUST002722,Female,0,Yes,No,16,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),East,2,68.0,1088.0,No,12-24 months,Medium ($30-$70),0,4,2,52.17,Low Value - At Risk,1,5,0
CUST001933,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,Central,1,101.96,509.8,No,0-12 months,Premium ($100+),1,1,2,26.08,High Value - At Risk,2,2,1
CUST004575,Female,0,No,Yes,23,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),South,5,55.99,1287.77,Yes,12-24 months,Medium ($30-$70),0,2,1,34.58,Low Value - At Risk,1,3,1
CUST006781,Male,1,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),East,2,88.65,265.95,No,0-12 months,High ($70-$100),0,2,1,29.25,High Value - At Risk,2,3,1
CUST006818,Female,0,No,No,6,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,North,5,67.28,403.68,No,0-12 months,Medium ($30-$70),0,4,2,45.0,Low Value - At Risk,1,5,0
CUST007043,Female,0,No,No,37,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),East,3,67.48,2496.76,Yes,36-48 months,Medium ($30-$70),0,4,2,59.92,Low Value - At Risk,1,5,0
CUST003808,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),Central,2,54.47,708.11,No,12-24 months,Medium ($30-$70),0,3,3,60.92,Low Value - At Risk,1,4,0
CUST006444,Male,0,Yes,No,4,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,Central,2,61.42,245.68,No,0-12 months,Medium ($30-$70),1,3,1,17.17,Low Value - At Risk,1,4,1
CUST004318,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),North,2,118.04,236.08,Yes,0-12 months,Premium ($100+),0,4,3,58.83,High Value - At Risk,2,5,0
CUST004155,Male,1,No,No,9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),North,2,48.0,432.0,No,0-12 months,Medium ($30-$70),0,6,3,66.75,Low Value - At Risk,0,7,0
CUST000797,Female,0,Yes,No,4,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,East,4,51.51,206.04,Yes,0-12 months,Medium ($30-$70),0,2,1,27.67,Low Value - At Risk,1,3,1
CUST002417,Male,0,No,No,20,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,4,105.52,2110.4,Yes,12-24 months,Premium ($100+),0,3,1,36.83,High Value - At Risk,2,3,1
CUST000786,Female,1,Yes,No,6,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),Central,3,63.85,383.1,No,0-12 months,Medium ($30-$70),0,4,1,34.5,Low Value - At Risk,1,5,1
CUST003159,Female,0,Yes,Yes,10,Yes,No,No,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,North,2,38.0,380.0,No,0-12 months,Medium ($30-$70),1,4,2,34.67,Low Value - At Risk,0,5,1
CUST000124,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,South,1,119.42,119.42,No,0-12 months,Premium ($100+),1,3,2,29.42,High Value - At Risk,2,4,1
