CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Region,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST003415,Female,1,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),North,1,102.55,205.1,Yes
CUST004715,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),South,0,89.62,0.0,Yes
CUST002342,Male,1,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,Central,2,106.47,3194.1,No
CUST006190,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),North,1,95.21,4189.24,No
CUST003168,Male,0,No,No,66,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),North,3,38.0,2508.0,Yes
CUST005559,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,Central,0,111.46,2340.66,No
CUST006521,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),West,3,122.78,5647.88,No
CUST006643,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Mailed check,North,3,101.02,3333.66,No
CUST003066,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,Central,4,119.93,839.51,No
CUST001265,Male,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,East,7,54.66,1038.54,No
CUST000991,Female,0,No,No,5,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),West,6,36.0,180.0,Yes
CUST001465,F,0,Yes,No,40,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,2,73.34,2933.6,Yes
CUST003663,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),South,2,108.77,3589.41,Yes
CUST004815,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),North,6,93.77,2906.87,Yes
CUST001740,Male,0,No,No,34,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),East,2,43.0,1462.0,No
CUST005417,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,East,3,97.98,195.96,No
CUST003985,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,0,110.5,1768.0,No
CUST003711,Male,0,No,No,49,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),North,2,55.47,2718.03,Yes
CUST000354,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Central,0,53.11,1433.97,No
CUST004457,Female,0,Yes,No,27,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,Central,3,38.0,1026.0,Yes
CUST005747,Female,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),North,3,104.31,834.48,No
CUST004205,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,West,5,99.69,5881.71,Yes
CUST006971,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),North,1,125.3,751.8,No
CUST005427,F,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),East,3,64.6,710.6,No
CUST006791,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,Central,1,61.05,244.2,Yes
CUST001490,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,North,2,62.25,435.75,No
CUST005066,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),East,1,86.94,5216.4,No
CUST005071,Female,1,Yes,No,24,Yes,No,No,Yes,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),West,2,25.0,600.0,No
CUST003131,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,Central,3,108.52,759.64,No
CUST001229,F,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,North,2,100.2,6613.2,No
CUST007146,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,Central,2,63.42,4312.56,No
CUST003996,Male,0,Yes,No,35,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,West,2,72.19,2526.65,No
CUST001054,Female,0,No,Yes,8,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),North,1,28.0,224.0,No
CUST007138,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),North,0,113.92,2278.4,No
CUST002895,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),South,4,103.12,309.36,No
CUST007057,Female,0,Yes,No,52,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),West,3,69.02,3589.04,No
CUST000053,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,North,3,118.8,2376.0,No
CUST006110,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,South,0,90.56,2988.48,No
CUST007377,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Mailed check,West,4,90.95,727.6,No
CUST005283,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),West,2,98.52,4433.4,No
CUST003086,Female,0,Yes,No,18,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),West,3,35.0,630.0,Yes
CUST000160,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),North,5,47.09,706.35,Yes
CUST004650,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),North,2,113.32,226.64,Yes
CUST001588,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,West,2,89.92,4316.16,Yes
CUST001590,Female,0,Yes,No,38,No,No phone service,No,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),South,1,30.0,1140.0,No
CUST001480,Male,0,No,No,72,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),West,3,122.73,8836.56,No
CUST003556,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,West,3,115.92,1043.28,No
CUST004728,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,West,8,67.17,1074.72,No
CUST003146,Male,0,Yes,No,0,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),Central,3,28.0,0.0,No
CUST001470,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,Central,4,75.01,675.09,No
CUST007155,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),South,1,61.3,735.6,No
CUST003095,Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,Yes,Mailed check,West,2,92.64,0.0,No
CUST004296,Male,1,Yes,Yes,50,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,Central,0,65.21,3260.5,No
CUST004779,Male,0,Yes,No,5,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,East,2,63.59,317.95,Yes
CUST002079,F,0,No,Yes,1,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,West,4,114.34,114.34,Yes
CUST007380,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),North,2,115.37,1615.18,No
CUST004943,Female,1,No,No,47,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,East,6,35.0,1645.0,No
CUST004621,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),North,2,125.45,1129.05,Yes
CUST003859,Male,0,Yes,No,9,Yes,No,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),North,3,46.0,414.0,Yes
CUST007429,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),East,2,115.97,0.0,Yes
CUST007275,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),East,0,118.51,1185.1,Yes
CUST007007,Female,1,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),South,2,74.19,1854.75,Yes
CUST002829,Male,0,Yes,Yes,7,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),Central,3,43.0,301.0,No
CUST000437,Male,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,North,4,64.24,321.2,Yes
CUST006597,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,North,0,93.97,2349.25,No
CUST007299,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,West,2,71.98,1871.48 ,No
CUST002961,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),East,2,105.19,3681.65,No
CUST005024,Female,0,No,No,15,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,South,2,123.95,1859.25,Yes
CUST003879,Female,0,Yes,No,12,No,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,West,1,60.61,727.32,No
CUST001589,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,East,6,55.96,1399.0,Yes
CUST004919,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),East,4,110.54,1768.64,Yes
CUST002781,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Central,5,53.7,751.8,Yes
CUST006129,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,North,1,102.66,2771.82,No
CUST005548,Male,0,Yes,Yes,14,No,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),Central,1,58.76,822.64,No
CUST001591,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),North,1,108.52,5860.08,No
CUST004605,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,East,1,112.31,336.93,Yes
CUST000974,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,Central,5,93.64,280.92,Yes
CUST001239,M,0,Yes,No,2,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,East,4,33.0,66.0,Yes
CUST002952,Female,1,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),Central,2,75.72,3028.8,No
CUST006754,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),West,3,98.39,4919.5,No
CUST002343,Male,0,No,No,7,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,Central,2,28.0,196.0,No
CUST004937,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,East,3,90.62,6524.64,Yes
CUST004517,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),North,2,125.26,2505.2,No
CUST004839,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,Central,1,75.27,1881.75,No
CUST006442,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,South,3,116.32,0.0,No
CUST002232,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,East,4,113.15,1244.65,Yes
CUST004056,Male,0,No,No,72,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),East,0,33.0,2376.0,No
CUST001498,Male,1,Yes,No,3,Yes,No,No,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,Central,4,36.0,108.0,No
CUST000450,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,3,74.11,1556.31,Yes
CUST002370,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,Central,5,120.35,6258.2,No
CUST006468,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,South,1,101.14,505.7,Yes
CUST003430,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,North,6,98.6,3253.8,Yes
CUST004735,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),Central,2,132.33,2646.6,No
CUST004316,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,South,1,111.79,1788.64,Yes
CUST003818,Female,0,Yes,No,20,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),North,3,38.0,760.0,No
CUST006252,Male,0,Yes,No,42,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,Central,3,81.76,3433.92,No
CUST002423,Female,0,Yes,Yes,10,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,West,4,58.84,588.4,Yes
CUST006772,Female,0,No,No,53,No,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),North,4,41.0,2173.0,No
CUST005847,Male,0,No,Yes,31,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),East,1,33.0,1023.0,No
CUST004995,Male,0,No,Yes,6,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,Yes,Electronic check,Central,4,48.17,289.02,Yes
CUST001552,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),South,1,88.12,264.36,Yes
CUST006691,Female,0,No,No,4,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,East,2,59.35,237.4,No
CUST001147,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),West,3,128.81,7986.22,No
CUST004938,Female,0,No,No,48,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),East,3,56.81,2726.88,No
CUST006496,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,East,4,100.42,602.52,Yes
CUST002093,Male,0,No,No,60,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),Central,3,53.43,3205.8,No
CUST001314,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),South,3,60.35,362.1,Yes
CUST002016,Male,0,No,Yes,8,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),Central,2,62.57,500.56,No
CUST006237,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,Central,1,119.2,1311.2,No
CUST000188,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,East,5,124.54,1245.4,Yes
CUST004398,Male,1,No,No,40,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,South,2,70.81,2832.4,No
CUST003843,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),East,3,111.15,3223.35,Yes
CUST003656,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,West,6,72.27,2095.83,No
CUST003427,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,East,0,50.06,1151.38,Yes
CUST004448,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,South,2,111.91,1342.92,No
CUST001382,Male,0,No,No,39,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),North,2,62.55,2439.45,No
CUST004601,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,One year,No,Credit card (automatic),South,3,109.03,3707.02,No
CUST000414,Female,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),East,3,108.99,7084.35,No
CUST004624,Female,1,No,No,54,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,South,1,63.6,3434.4,No
CUST003456,Male,1,Yes,Yes,5,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),West,2,105.94,529.7,Yes
CUST000942,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),South,3,119.93,839.51,No
CUST000802,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),South,0,111.07,0.0,Yes
CUST003337,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),West,4,106.91,1603.65,Yes
CUST003607,Female,0,No,Yes,23,No,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Electronic check,Central,3,97.45,2241.35,No
CUST007066,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,South,5,60.34,2835.98,No
CUST002751,Male,0,No,No,10,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,East,1,99.51,995.1,No
CUST004035,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,East,3,109.31,874.48,No
CUST004630,Female,0,No,No,4,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),North,0,70.51,282.04,Yes
CUST004804,Male,0,No,No,23,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),West,0,72.54,1668.42,No
CUST000257,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),East,3,64.65,1293.0,No
CUST004368,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),North,2,65.62,196.86,No
CUST007394,Female,0,Yes,No,7,No,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,No,Electronic check,West,3,98.73,691.11,No
CUST003200,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),West,5,71.25,5130.0,No
CUST002236,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),Central,0,71.29,356.45,Yes
CUST006663,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,North,1,67.1,2348.5,Yes
CUST000648,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),West,1,95.33,1239.29,Yes
CUST001768,Male,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),North,2,80.01,0.0,No
CUST005169,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),East,3,116.55,2680.65,Yes
CUST004012,Male,0,No,No,20,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),South,2,30.0,600.0,No
CUST005378,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,East,3,121.01,1815.15,Yes
CUST006369,Female,0,No,No,2,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,Central,6,113.11,226.22,Yes
CUST001573,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Electronic check,Central,1,103.36,7441.92,No
CUST000025,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,West,2,106.3,3720.5,Yes
CUST005958,Male,0,No,Yes,19,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),East,1,69.46,1319.74,No
CUST001089,F,0,No,No,13,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),Central,3,68.87,895.31,No
CUST004763,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),West,1,104.33,208.66,No
CUST002695,M,0,Yes,No,26,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),East,3,105.15,2733.9,No
CUST004672,Female,1,No,No,1,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,West,1,57.55,57.55,Yes
CUST003399,Male,0,No,Yes,0,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),South,1,119.26,0.0,No
CUST003560,Male,0,No,No,10,No,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,East,1,119.21,1192.1,No
CUST000113,Female,1,No,No,27,No,Yes,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),Central,2,58.59,1581.93,No
CUST002842,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,North,2,121.81,121.81,No
CUST002312,Female,0,No,No,46,No,No,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,South,4,61.26,2817.96,No
